index,instance,numcons,conseed,slimseed,budget,timeout,farc,score,ts
12562,link,25,2,2,20,10,no,-1661776.8785,668.7
12563,link,25,2,2,20,10,no,-1661711.2261,681.9
12564,link,25,2,2,20,10,no,-1661694.0122,685.3
12565,link,25,2,2,20,10,no,-1661693.7525,688.7
12566,link,25,2,2,20,10,no,-1661651.2467,812.7
12567,link,25,2,2,20,10,no,-1661591.9097,844.8
12568,link,25,2,2,20,10,no,-1661516.0776,860.7
12569,link,25,2,2,20,10,no,-1661472.8771,930.1
12570,link,25,2,2,20,10,no,-1661472.8771,1023.9
12571,link,25,2,2,20,10,no,-1661217.3891,1040.7
12572,link,25,2,2,20,10,no,-1660846.7121,1055.2
12573,link,25,2,2,20,10,no,-1658311.9871,1155.4
12574,link,25,2,2,20,10,no,-1658187.605,1172.1
12575,link,25,2,2,20,10,no,-1658187.605,1228.2
12576,link,25,2,2,20,10,no,-1658159.963,1274.0
12577,link,25,2,2,20,10,no,-1658129.1325,1291.6
12578,link,25,2,2,20,10,no,-1654996.5002,1305.7
12579,link,25,2,2,20,10,no,-1654094.7978,1333.7
12580,link,25,2,2,20,10,no,-1654062.6736,1420.2
12581,link,25,2,2,20,10,no,-1653681.5285,1475.0
12582,link,25,2,2,20,10,no,-1653662.9106,1529.2
12583,link,25,2,2,20,10,no,-1653578.1065,1587.7
12584,link,25,2,2,20,10,no,-1652223.5376,1601.2
12585,link,25,2,2,20,10,no,-1652180.7221,1674.9
12586,link,25,2,2,20,10,no,-1652038.7659,1706.5
12587,pathfinder,10,2,2,20,5,no,-168116.4916,7.1
12588,pathfinder,10,2,2,20,5,no,-167655.9206,61.8
12589,pathfinder,10,2,2,20,5,no,-167654.4914,69.1
12590,pathfinder,10,2,2,20,5,no,-167649.8368,146.9
12591,munin,50,1,1,20,5,no,-1123494.5235,101.7
12592,munin,50,1,1,20,5,no,-1123444.9313,179.8
12593,munin,50,1,1,20,5,no,-1123124.2621,228.0
12594,munin,50,1,1,20,5,no,-1122847.3547,341.2
12595,munin,50,1,1,20,5,no,-1122044.977,353.7
12596,munin,50,1,1,20,5,no,-1122024.4084,391.4
12597,munin,50,1,1,20,5,no,-1121831.3385,416.4
12598,munin,50,1,1,20,5,no,-1121746.2422,763.6
12599,munin,50,1,1,20,5,no,-1120756.1115,1471.7
12600,link,25,1,1,20,10,yes,-1678337.0497,15.5
12601,link,25,1,1,20,10,yes,-1678265.2077,18.3
12602,link,25,1,1,20,10,yes,-1678263.4996,61.5
12603,link,25,1,1,20,10,yes,-1667902.7887,101.6
12604,link,25,1,1,20,10,yes,-1667770.9498,115.3
12605,link,25,1,1,20,10,yes,-1659961.7517,225.8
12606,link,25,1,1,20,10,yes,-1659602.2884,230.1
12607,link,25,1,1,20,10,yes,-1659492.2819,243.5
12608,link,25,1,1,20,10,yes,-1658249.054,260.0
12609,link,25,1,1,20,10,yes,-1657148.1843,276.1
12610,link,25,1,1,20,10,yes,-1657007.9173,289.3
12611,link,25,1,1,20,10,yes,-1652742.7513,320.7
12612,link,25,1,1,20,10,yes,-1648409.7558,340.3
12613,link,25,1,1,20,10,yes,-1648180.5221,353.7
12614,link,25,1,1,20,10,yes,-1648078.4782,367.2
12615,link,25,1,1,20,10,yes,-1647849.4317,391.2
12616,link,25,1,1,20,10,yes,-1647732.7464,400.6
12617,link,25,1,1,20,10,yes,-1647637.3977,435.5
12618,link,25,1,1,20,10,yes,-1647463.0497,465.0
12619,link,25,1,1,20,10,yes,-1647343.6886,481.1
12620,link,25,1,1,20,10,yes,-1645538.2723,497.5
12621,link,25,1,1,20,10,yes,-1645467.775,526.4
12622,link,25,1,1,20,10,yes,-1645403.8461,561.9
12623,link,25,1,1,20,10,yes,-1645369.0964,611.5
12624,link,25,1,1,20,10,yes,-1645031.7065,630.6
12625,link,25,1,1,20,10,yes,-1644859.1175,646.8
12626,link,25,1,1,20,10,yes,-1643694.5998,662.9
12627,link,25,1,1,20,10,yes,-1643561.4342,695.7
12628,link,25,1,1,20,10,yes,-1641466.836,731.2
12629,link,25,1,1,20,10,yes,-1641465.6211,765.9
12630,link,25,1,1,20,10,yes,-1640329.4133,782.8
12631,link,25,1,1,20,10,yes,-1635231.5828,850.0
12632,link,25,1,1,20,10,yes,-1633941.4835,869.1
12633,link,25,1,1,20,10,yes,-1633342.4236,937.3
12634,link,25,1,1,20,10,yes,-1633228.9828,1035.6
12635,link,25,1,1,20,10,yes,-1633214.4722,1082.6
12636,link,25,1,1,20,10,yes,-1633080.5425,1153.8
12637,link,25,1,1,20,10,yes,-1628875.6405,1168.7
12638,link,25,1,1,20,10,yes,-1628680.7962,1232.9
12639,link,25,1,1,20,10,yes,-1628607.2394,1248.8
12640,link,25,1,1,20,10,yes,-1628540.5278,1312.3
12641,link,25,1,1,20,10,yes,-1628497.4748,1526.1
12642,link,25,1,1,20,10,yes,-1628399.8743,1565.3
12643,link,25,1,1,20,10,yes,-1627459.3236,1611.4
12644,link,25,1,1,20,10,yes,-1627436.5129,1765.7
12645,link,25,1,1,20,10,yes,-1626537.1687,1783.9
12646,alarm,10,1,2,20,10,no,-66235.0589,11.1
12647,alarm,10,1,2,20,10,no,-65659.1759,100.1
12648,alarm,10,1,2,20,10,no,-65556.8604,113.5
12649,alarm,10,1,2,20,10,no,-64803.7831,142.5
12650,alarm,10,1,2,20,10,no,-64405.7639,158.3
12651,alarm,10,1,2,20,10,no,-57026.2253,181.1
12652,munin2,25,3,1,20,10,yes,-938347.0828,22.9
12653,munin2,25,3,1,20,10,yes,-938150.7886,448.1
12654,munin2,25,3,1,20,10,yes,-938000.4569,550.4
12655,link,75,1,2,20,10,no,-1734194.7329,15.0
12656,link,75,1,2,20,10,no,-1734070.2407,41.5
12657,link,75,1,2,20,10,no,-1733954.3003,45.0
12658,link,75,1,2,20,10,no,-1730816.1479,51.6
12659,link,75,1,2,20,10,no,-1730744.9193,77.3
12660,link,75,1,2,20,10,no,-1730404.0203,90.7
12661,link,75,1,2,20,10,no,-1730348.1013,104.2
12662,link,75,1,2,20,10,no,-1730320.7282,129.5
12663,link,75,1,2,20,10,no,-1730129.2811,141.6
12664,link,75,1,2,20,10,no,-1729985.0188,155.9
12665,link,75,1,2,20,10,no,-1729934.9669,158.8
12666,link,75,1,2,20,10,no,-1728868.6267,171.6
12667,link,75,1,2,20,10,no,-1728775.221,174.9
12668,link,75,1,2,20,10,no,-1728479.3523,188.9
12669,link,75,1,2,20,10,no,-1728476.2811,192.3
12670,link,75,1,2,20,10,no,-1728355.3716,219.9
12671,link,75,1,2,20,10,no,-1728354.3536,223.3
12672,link,75,1,2,20,10,no,-1728035.734,237.4
12673,link,75,1,2,20,10,no,-1726477.5929,278.6
12674,link,75,1,2,20,10,no,-1726455.6761,326.7
12675,link,75,1,2,20,10,no,-1726269.7617,342.5
12676,link,75,1,2,20,10,no,-1726269.1965,390.3
12677,link,75,1,2,20,10,no,-1720516.8876,403.5
12678,link,75,1,2,20,10,no,-1718871.502,423.0
12679,link,75,1,2,20,10,no,-1718678.5691,449.4
12680,link,75,1,2,20,10,no,-1718613.0008,502.7
12681,link,75,1,2,20,10,no,-1718554.2406,534.7
12682,link,75,1,2,20,10,no,-1718521.028,614.6
12683,link,75,1,2,20,10,no,-1718520.8209,633.1
12684,link,75,1,2,20,10,no,-1718508.5708,662.2
12685,link,75,1,2,20,10,no,-1718311.9708,665.5
12686,link,75,1,2,20,10,no,-1718029.8244,678.7
12687,link,75,1,2,20,10,no,-1716930.7395,706.2
12688,link,75,1,2,20,10,no,-1715765.2225,731.6
12689,link,75,1,2,20,10,no,-1715740.5545,747.1
12690,link,75,1,2,20,10,no,-1715155.1095,760.6
12691,link,75,1,2,20,10,no,-1714854.5436,801.3
12692,link,75,1,2,20,10,no,-1712744.3609,814.6
12693,link,75,1,2,20,10,no,-1712744.3609,832.1
12694,link,75,1,2,20,10,no,-1712705.0991,902.3
12695,link,75,1,2,20,10,no,-1712701.6596,909.0
12696,link,75,1,2,20,10,no,-1712697.9981,912.4
12697,link,75,1,2,20,10,no,-1712696.2033,1009.3
12698,link,75,1,2,20,10,no,-1710498.7364,1099.2
12699,link,75,1,2,20,10,no,-1709429.1293,1113.3
12700,link,75,1,2,20,10,no,-1709429.1293,1164.0
12701,link,75,1,2,20,10,no,-1707572.4727,1191.8
12702,link,75,1,2,20,10,no,-1707381.2835,1205.2
12703,link,75,1,2,20,10,no,-1707276.594,1219.6
12704,link,75,1,2,20,10,no,-1707276.5939,1303.7
12705,link,75,1,2,20,10,no,-1707235.2649,1316.9
12706,link,75,1,2,20,10,no,-1707183.755,1348.8
12707,link,75,1,2,20,10,no,-1706829.5659,1352.4
12708,link,75,1,2,20,10,no,-1706703.6544,1597.3
12709,link,75,1,2,20,10,no,-1706645.3854,1624.4
12710,pigs,75,1,2,20,10,no,-1975544.4364,7.4
12711,pigs,75,1,2,20,10,no,-1973720.4869,32.7
12712,pigs,75,1,2,20,10,no,-1971571.5861,45.5
12713,pigs,75,1,2,20,10,no,-1966208.2148,58.7
12714,pigs,75,1,2,20,10,no,-1965399.9417,72.4
12715,pigs,75,1,2,20,10,no,-1964841.425,98.5
12716,pigs,75,1,2,20,10,no,-1962277.0638,125.4
12717,pigs,75,1,2,20,10,no,-1961758.5362,138.0
12718,pigs,75,1,2,20,10,no,-1960126.3137,151.7
12719,pigs,75,1,2,20,10,no,-1957480.7719,164.3
12720,pigs,75,1,2,20,10,no,-1956850.8707,203.0
12721,pigs,75,1,2,20,10,no,-1954524.523,215.4
12722,pigs,75,1,2,20,10,no,-1953029.1437,228.0
12723,pigs,75,1,2,20,10,no,-1953007.9392,241.0
12724,pigs,75,1,2,20,10,no,-1952498.2858,253.9
12725,pigs,75,1,2,20,10,no,-1951942.0181,266.1
12726,pigs,75,1,2,20,10,no,-1951735.0485,292.6
12727,pigs,75,1,2,20,10,no,-1950492.5408,310.2
12728,pigs,75,1,2,20,10,no,-1950456.5934,322.5
12729,pigs,75,1,2,20,10,no,-1949872.0893,349.6
12730,pigs,75,1,2,20,10,no,-1949404.1939,352.5
12731,pigs,75,1,2,20,10,no,-1944991.716,365.2
12732,pigs,75,1,2,20,10,no,-1943372.6333,380.6
12733,pigs,75,1,2,20,10,no,-1941577.6967,489.6
12734,pigs,75,1,2,20,10,no,-1939970.8044,516.9
12735,pigs,75,1,2,20,10,no,-1939731.3978,601.3
12736,pigs,75,1,2,20,10,no,-1938843.7679,616.1
12737,pigs,75,1,2,20,10,no,-1938044.4274,722.3
12738,pigs,75,1,2,20,10,no,-1937241.358,748.4
12739,pigs,75,1,2,20,10,no,-1936337.2061,763.9
12740,pigs,75,1,2,20,10,no,-1935999.6994,767.3
12741,pigs,75,1,2,20,10,no,-1935759.2869,792.8
12742,pigs,75,1,2,20,10,no,-1934200.4882,806.0
12743,pigs,75,1,2,20,10,no,-1934197.4131,809.5
12744,pigs,75,1,2,20,10,no,-1933622.9589,865.0
12745,pigs,75,1,2,20,10,no,-1933171.5794,904.0
12746,pigs,75,1,2,20,10,no,-1931075.2923,934.5
12747,pigs,75,1,2,20,10,no,-1929697.9606,981.4
12748,pigs,75,1,2,20,10,no,-1929689.943,1033.5
12749,pigs,75,1,2,20,10,no,-1929292.0181,1113.3
12750,pigs,75,1,2,20,10,no,-1928866.1236,1146.4
12751,pigs,75,1,2,20,10,no,-1928558.7035,1178.7
12752,pigs,75,1,2,20,10,no,-1925792.9265,1312.2
12753,pigs,75,1,2,20,10,no,-1924999.7667,1394.1
12754,pigs,75,1,2,20,10,no,-1924967.7039,1446.2
12755,pigs,75,1,2,20,10,no,-1924951.7924,1686.4
12756,pigs,75,1,2,20,10,no,-1924943.0366,1782.2
12757,asia,10,2,1,20,5,yes,-11445.3853,1800.6
12758,pigs,50,3,2,20,10,no,-1937047.3287,16.2
12759,pigs,50,3,2,20,10,no,-1934593.9087,54.4
12760,pigs,50,3,2,20,10,no,-1934375.1159,67.6
12761,pigs,50,3,2,20,10,no,-1931158.2679,82.8
12762,pigs,50,3,2,20,10,no,-1929528.5388,108.8
12763,pigs,50,3,2,20,10,no,-1929229.3872,121.7
12764,pigs,50,3,2,20,10,no,-1923353.9595,149.3
12765,pigs,50,3,2,20,10,no,-1922533.055,152.0
12766,pigs,50,3,2,20,10,no,-1921312.7732,176.7
12767,pigs,50,3,2,20,10,no,-1919916.2364,189.4
12768,pigs,50,3,2,20,10,no,-1917340.0147,246.7
12769,pigs,50,3,2,20,10,no,-1914821.9567,326.1
12770,pigs,50,3,2,20,10,no,-1913939.7676,370.0
12771,pigs,50,3,2,20,10,no,-1913708.5106,408.1
12772,pigs,50,3,2,20,10,no,-1904642.185,420.7
12773,pigs,50,3,2,20,10,no,-1904423.3154,468.0
12774,pigs,50,3,2,20,10,no,-1903839.2535,628.4
12775,pigs,50,3,2,20,10,no,-1903407.877,632.0
12776,pigs,50,3,2,20,10,no,-1903076.5666,667.9
12777,pigs,50,3,2,20,10,no,-1903047.2479,769.1
12778,pigs,50,3,2,20,10,no,-1902303.1524,930.1
12779,pigs,50,3,2,20,10,no,-1900019.2704,999.5
12780,pigs,50,3,2,20,10,no,-1899903.1067,1053.2
12781,pigs,50,3,2,20,10,no,-1899638.8873,1106.9
12782,pigs,50,3,2,20,10,no,-1898620.3411,1249.0
12783,pigs,50,3,2,20,10,no,-1898496.3935,1450.1
12784,pigs,50,3,2,20,10,no,-1897591.1961,1519.7
12785,pigs,50,3,2,20,10,no,-1897407.6752,1654.8
12786,diabetes,10,2,1,20,5,no,-2341685.3346,6.8
12787,diabetes,10,2,1,20,5,no,-2334149.0091,14.3
12788,diabetes,10,2,1,20,5,no,-2332838.5484,22.3
12789,diabetes,10,2,1,20,5,no,-2329161.6337,29.2
12790,diabetes,10,2,1,20,5,no,-2328371.4833,36.1
12791,diabetes,10,2,1,20,5,no,-2326156.43,43.8
12792,diabetes,10,2,1,20,5,no,-2323414.5165,51.6
12793,diabetes,10,2,1,20,5,no,-2322282.5386,58.9
12794,diabetes,10,2,1,20,5,no,-2320595.1228,66.6
12795,diabetes,10,2,1,20,5,no,-2317776.7805,73.9
12796,diabetes,10,2,1,20,5,no,-2313403.8292,81.3
12797,diabetes,10,2,1,20,5,no,-2312126.761,89.8
12798,diabetes,10,2,1,20,5,no,-2311057.1414,97.1
12799,diabetes,10,2,1,20,5,no,-2308834.1842,104.8
12800,diabetes,10,2,1,20,5,no,-2307254.6137,128.4
12801,diabetes,10,2,1,20,5,no,-2306274.9298,135.6
12802,diabetes,10,2,1,20,5,no,-2306067.6412,151.0
12803,diabetes,10,2,1,20,5,no,-2303681.0474,164.9
12804,diabetes,10,2,1,20,5,no,-2299170.6103,179.7
12805,diabetes,10,2,1,20,5,no,-2298285.8198,188.1
12806,diabetes,10,2,1,20,5,no,-2296062.5515,195.1
12807,diabetes,10,2,1,20,5,no,-2293111.9669,213.3
12808,diabetes,10,2,1,20,5,no,-2291909.8721,289.3
12809,diabetes,10,2,1,20,5,no,-2289718.1969,296.6
12810,diabetes,10,2,1,20,5,no,-2288798.4654,304.8
12811,diabetes,10,2,1,20,5,no,-2287548.5972,364.8
12812,diabetes,10,2,1,20,5,no,-2287250.656,392.6
12813,diabetes,10,2,1,20,5,no,-2286712.5528,442.4
12814,diabetes,10,2,1,20,5,no,-2286539.3998,540.0
12815,diabetes,10,2,1,20,5,no,-2284866.8132,594.9
12816,diabetes,10,2,1,20,5,no,-2284683.8746,603.0
12817,diabetes,10,2,1,20,5,no,-2284256.6587,658.0
12818,diabetes,10,2,1,20,5,no,-2283904.6355,672.0
12819,diabetes,10,2,1,20,5,no,-2281868.6524,688.9
12820,diabetes,10,2,1,20,5,no,-2277190.4394,696.2
12821,diabetes,10,2,1,20,5,no,-2272169.6257,781.9
12822,diabetes,10,2,1,20,5,no,-2272149.1129,821.7
12823,diabetes,10,2,1,20,5,no,-2272105.2521,883.3
12824,diabetes,10,2,1,20,5,no,-2270561.8461,891.7
12825,diabetes,10,2,1,20,5,no,-2269186.4528,935.3
12826,diabetes,10,2,1,20,5,no,-2269123.4075,950.1
12827,diabetes,10,2,1,20,5,no,-2268991.8606,1000.4
12828,diabetes,10,2,1,20,5,no,-2268426.5078,1077.4
12829,diabetes,10,2,1,20,5,no,-2267520.4302,1190.3
12830,diabetes,10,2,1,20,5,no,-2261479.1322,1197.7
12831,diabetes,10,2,1,20,5,no,-2260086.9153,1299.9
12832,diabetes,10,2,1,20,5,no,-2260080.2641,1323.0
12833,diabetes,10,2,1,20,5,no,-2260018.1938,1350.5
12834,diabetes,10,2,1,20,5,no,-2259990.6105,1376.6
12835,diabetes,10,2,1,20,5,no,-2259609.3103,1595.3
12836,diabetes,10,2,1,20,5,no,-2259523.934,1717.1
12837,diabetes,10,2,1,20,5,no,-2259498.966,1795.4
12838,asia,5,3,1,20,10,no,-11445.3853,1800.1
12839,asia,5,2,2,20,10,yes,-11445.3853,1800.1
12840,munin,75,3,1,20,5,no,-1147206.6788,769.4
12841,munin,75,3,1,20,5,no,-1145814.549,779.3
12842,munin,75,3,1,20,5,no,-1145811.1788,792.9
12843,munin,75,3,1,20,5,no,-1145249.8554,853.7
12844,munin,75,3,1,20,5,no,-1144348.4032,867.1
12845,munin,75,3,1,20,5,no,-1142538.3158,881.0
12846,munin,75,3,1,20,5,no,-1142466.3893,889.4
12847,munin,75,3,1,20,5,no,-1141009.4545,912.3
12848,munin,75,3,1,20,5,no,-1140838.2825,1000.1
12849,munin,75,3,1,20,5,no,-1139562.2733,1061.9
12850,munin,75,3,1,20,5,no,-1139041.6629,1070.5
12851,munin,75,3,1,20,5,no,-1137723.1536,1092.4
12852,munin,75,3,1,20,5,no,-1137218.4554,1130.7
12853,munin,75,3,1,20,5,no,-1137218.1788,1532.1
12854,munin,75,3,1,20,5,no,-1137154.968,1618.5
12855,munin,75,3,1,20,5,no,-1136764.425,1650.0
12856,munin,75,3,1,20,5,no,-1136708.9344,1689.2
12857,munin,75,3,1,20,5,no,-1136262.5133,1728.5
12858,link,50,1,2,20,5,yes,-1701419.2648,11.2
12859,link,50,1,2,20,5,yes,-1701309.8134,19.9
12860,link,50,1,2,20,5,yes,-1701029.1835,29.7
12861,link,50,1,2,20,5,yes,-1699770.3759,67.6
12862,link,50,1,2,20,5,yes,-1699718.0163,82.5
12863,link,50,1,2,20,5,yes,-1699539.3891,99.4
12864,link,50,1,2,20,5,yes,-1699537.3965,152.6
12865,link,50,1,2,20,5,yes,-1699436.02,188.2
12866,link,50,1,2,20,5,yes,-1699423.9322,199.2
12867,link,50,1,2,20,5,yes,-1699393.9054,230.5
12868,link,50,1,2,20,5,yes,-1695111.8258,333.9
12869,link,50,1,2,20,5,yes,-1694228.6305,354.7
12870,link,50,1,2,20,5,yes,-1694188.1163,406.7
12871,link,50,1,2,20,5,yes,-1693265.5179,526.3
12872,link,50,1,2,20,5,yes,-1693071.4961,538.2
12873,link,50,1,2,20,5,yes,-1692184.0796,549.3
12874,link,50,1,2,20,5,yes,-1691795.5781,570.2
12875,link,50,1,2,20,5,yes,-1691692.4616,584.7
12876,link,50,1,2,20,5,yes,-1690530.2842,594.1
12877,link,50,1,2,20,5,yes,-1690172.9141,606.4
12878,link,50,1,2,20,5,yes,-1685514.6905,623.8
12879,link,50,1,2,20,5,yes,-1685514.6904,659.5
12880,link,50,1,2,20,5,yes,-1679272.3999,679.2
12881,link,50,1,2,20,5,yes,-1679070.2495,742.9
12882,link,50,1,2,20,5,yes,-1679042.8298,746.4
12883,link,50,1,2,20,5,yes,-1678966.1748,758.6
12884,link,50,1,2,20,5,yes,-1678881.414,767.3
12885,link,50,1,2,20,5,yes,-1678881.4139,771.1
12886,link,50,1,2,20,5,yes,-1678823.2568,780.0
12887,link,50,1,2,20,5,yes,-1678745.6878,789.9
12888,link,50,1,2,20,5,yes,-1678732.8137,807.8
12889,link,50,1,2,20,5,yes,-1678587.0325,847.7
12890,link,50,1,2,20,5,yes,-1678586.2969,920.9
12891,link,50,1,2,20,5,yes,-1678518.8519,924.7
12892,link,50,1,2,20,5,yes,-1678461.5911,928.2
12893,link,50,1,2,20,5,yes,-1678420.0027,954.1
12894,link,50,1,2,20,5,yes,-1678360.4703,957.6
12895,link,50,1,2,20,5,yes,-1677958.0596,966.2
12896,link,50,1,2,20,5,yes,-1677893.1975,1013.1
12897,link,50,1,2,20,5,yes,-1677890.4593,1024.9
12898,link,50,1,2,20,5,yes,-1677682.1851,1068.2
12899,link,50,1,2,20,5,yes,-1677639.7966,1109.5
12900,link,50,1,2,20,5,yes,-1677619.6562,1207.0
12901,link,50,1,2,20,5,yes,-1677588.9149,1259.5
12902,link,50,1,2,20,5,yes,-1675042.009,1312.9
12903,link,50,1,2,20,5,yes,-1674963.6244,1404.4
12904,link,50,1,2,20,5,yes,-1674963.6244,1461.3
12905,link,50,1,2,20,5,yes,-1674600.4153,1472.6
12906,link,50,1,2,20,5,yes,-1674600.2077,1490.6
12907,link,50,1,2,20,5,yes,-1674436.9253,1499.5
12908,link,50,1,2,20,5,yes,-1672878.2196,1585.3
12909,link,50,1,2,20,5,yes,-1672740.0555,1593.7
12910,link,50,1,2,20,5,yes,-1672735.5289,1608.9
12911,link,50,1,2,20,5,yes,-1667624.196,1637.1
12912,link,50,1,2,20,5,yes,-1666933.6183,1661.0
12913,link,50,1,2,20,5,yes,-1665144.7471,1707.9
12914,link,50,1,2,20,5,yes,-1665079.8159,1808.3
12915,pathfinder,10,3,2,20,10,no,-161874.8489,72.9
12916,alarm,5,3,2,20,5,no,-55729.4336,439.1
12917,andes,25,1,1,20,5,no,-523461.272,36.4
12918,andes,25,1,1,20,5,no,-522364.1374,42.7
12919,andes,25,1,1,20,5,no,-522174.956,49.2
12920,andes,25,1,1,20,5,no,-521514.1927,55.5
12921,andes,25,1,1,20,5,no,-520787.6775,62.2
12922,andes,25,1,1,20,5,no,-519246.5636,69.2
12923,andes,25,1,1,20,5,no,-519224.6482,75.4
12924,andes,25,1,1,20,5,no,-518981.8645,85.3
12925,andes,25,1,1,20,5,no,-518830.0423,96.4
12926,andes,25,1,1,20,5,no,-518634.5584,103.1
12927,andes,25,1,1,20,5,no,-518125.349,106.8
12928,andes,25,1,1,20,5,no,-517155.4634,118.3
12929,andes,25,1,1,20,5,no,-516626.055,125.6
12930,andes,25,1,1,20,5,no,-516578.5149,142.4
12931,andes,25,1,1,20,5,no,-516536.8739,163.7
12932,andes,25,1,1,20,5,no,-515540.0722,173.4
12933,andes,25,1,1,20,5,no,-515283.946,180.4
12934,andes,25,1,1,20,5,no,-515265.9094,210.3
12935,andes,25,1,1,20,5,no,-514642.9614,359.7
12936,andes,25,1,1,20,5,no,-514597.895,367.9
12937,andes,25,1,1,20,5,no,-514578.1943,382.0
12938,andes,25,1,1,20,5,no,-513414.2331,389.3
12939,andes,25,1,1,20,5,no,-513198.5575,410.5
12940,andes,25,1,1,20,5,no,-513182.5094,483.7
12941,andes,25,1,1,20,5,no,-513091.0535,597.6
12942,andes,25,1,1,20,5,no,-512453.1186,605.4
12943,andes,25,1,1,20,5,no,-512094.7559,634.8
12944,andes,25,1,1,20,5,no,-512055.2115,648.8
12945,andes,25,1,1,20,5,no,-512027.8486,656.5
12946,andes,25,1,1,20,5,no,-511923.8268,690.6
12947,andes,25,1,1,20,5,no,-511663.5962,769.1
12948,andes,25,1,1,20,5,no,-511587.6443,798.7
12949,andes,25,1,1,20,5,no,-511576.1766,881.7
12950,andes,25,1,1,20,5,no,-509358.5777,903.0
12951,andes,25,1,1,20,5,no,-509330.1134,910.6
12952,andes,25,1,1,20,5,no,-509329.8772,1160.8
12953,andes,25,1,1,20,5,no,-509323.1921,1175.7
12954,andes,25,1,1,20,5,no,-509323.192,1250.5
12955,andes,25,1,1,20,5,no,-508786.7419,1414.3
12956,andes,25,1,1,20,5,no,-508419.9962,1473.5
12957,andes,25,1,1,20,5,no,-508256.8397,1496.1
12958,andes,25,1,1,20,5,no,-508148.4352,1596.6
12959,andes,25,1,1,20,5,no,-508087.9414,1778.2
12960,hepar2,10,2,2,20,10,yes,-165601.0595,10.7
12961,hepar2,10,2,2,20,10,yes,-165255.5614,22.0
12962,hepar2,10,2,2,20,10,yes,-165251.7204,43.8
12963,hepar2,10,2,2,20,10,yes,-165144.8445,55.4
12964,hepar2,10,2,2,20,10,yes,-165128.4077,179.5
12965,hepar2,10,2,2,20,10,yes,-165106.3147,248.8
12966,hepar2,10,2,2,20,10,yes,-165092.5319,617.0
12967,hepar2,10,2,2,20,10,yes,-165092.2394,652.5
12968,hepar2,10,2,2,20,10,yes,-165092.2383,737.1
12969,munin2,50,1,1,20,5,yes,-966032.5401,19.2
12970,munin2,50,1,1,20,5,yes,-965931.1952,111.4
12971,munin2,50,1,1,20,5,yes,-964970.7042,684.3
12972,munin2,50,1,1,20,5,yes,-964923.9332,804.9
12973,munin2,50,1,1,20,5,yes,-963916.3352,831.0
12974,munin2,50,1,1,20,5,yes,-963820.4211,883.5
12975,munin2,50,1,1,20,5,yes,-962315.2657,921.5
12976,munin2,50,1,1,20,5,yes,-961642.7286,942.4
12977,munin2,50,1,1,20,5,yes,-961536.092,969.6
12978,munin2,50,1,1,20,5,yes,-961396.2328,1054.1
12979,munin2,50,1,1,20,5,yes,-961230.6775,1086.8
12980,munin2,50,1,1,20,5,yes,-961052.9751,1100.0
12981,munin2,50,1,1,20,5,yes,-960893.7529,1128.5
12982,munin2,50,1,1,20,5,yes,-960198.3696,1359.4
12983,munin2,50,1,1,20,5,yes,-959690.8881,1479.5
12984,munin,50,2,1,20,5,no,-1129246.1011,25.4
12985,munin,50,2,1,20,5,no,-1127738.1557,52.8
12986,munin,50,2,1,20,5,no,-1127343.3127,190.6
12987,munin,50,2,1,20,5,no,-1127339.9486,255.5
12988,munin,50,2,1,20,5,no,-1127330.8885,337.1
12989,munin,50,2,1,20,5,no,-1127047.6267,440.6
12990,munin,50,2,1,20,5,no,-1126497.9298,483.6
12991,munin,50,2,1,20,5,no,-1124077.3022,511.1
12992,munin,50,2,1,20,5,no,-1120887.2106,524.6
12993,munin,50,2,1,20,5,no,-1120868.2752,547.6
12994,munin,50,2,1,20,5,no,-1120868.2751,588.2
12995,munin,50,2,1,20,5,no,-1120819.9127,940.3
12996,munin,50,2,1,20,5,no,-1120743.245,1736.9
12997,diabetes,25,1,2,20,5,no,-2427141.2675,8.4
12998,diabetes,25,1,2,20,5,no,-2427011.3386,34.7
12999,diabetes,25,1,2,20,5,no,-2418037.4815,39.3
13000,diabetes,25,1,2,20,5,no,-2415399.4856,55.9
13001,diabetes,25,1,2,20,5,no,-2412840.9227,70.5
13002,diabetes,25,1,2,20,5,no,-2408297.6943,75.1
13003,diabetes,25,1,2,20,5,no,-2403032.9752,98.9
13004,diabetes,25,1,2,20,5,no,-2390906.3489,105.9
13005,diabetes,25,1,2,20,5,no,-2387948.8791,164.5
13006,diabetes,25,1,2,20,5,no,-2383841.8427,236.9
13007,diabetes,25,1,2,20,5,no,-2381697.8838,251.1
13008,diabetes,25,1,2,20,5,no,-2380566.139,275.8
13009,diabetes,25,1,2,20,5,no,-2380524.4762,338.9
13010,diabetes,25,1,2,20,5,no,-2371467.423,357.7
13011,diabetes,25,1,2,20,5,no,-2371295.3825,646.2
13012,diabetes,25,1,2,20,5,no,-2371071.0438,1098.3
13013,mildew,10,1,2,20,5,yes,-281050.5873,5.4
13014,mildew,10,1,2,20,5,yes,-270997.4313,11.0
13015,mildew,10,1,2,20,5,yes,-268027.5849,16.4
13016,mildew,10,1,2,20,5,yes,-267183.2208,27.7
13017,mildew,10,1,2,20,5,yes,-266785.0418,34.7
13018,mildew,10,1,2,20,5,yes,-265969.9647,51.4
13019,mildew,10,1,2,20,5,yes,-265835.7374,93.4
